name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
Fast Forward,JEON SOMI,urban;restless;hopeful,soft_synth;vocal_breath;electric_distant,,0.65,0.6,0.55,0.5,0.7,0.8,0.5,en,1,k_pop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""work_focus_low_vocal"""":0.65}""",city_to_inner_room,0.85,都市感强烈的K-pop曲目，合成器与节奏驱动，人声充满活力与期待
Cain,Starflyer 59,melancholic;introspective;restrained,electric_distant;reverb_heavy;soft_synth,,0.35,0.3,0.4,0.35,0.25,0.5,0.7,en,1,dream_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,模糊的吉他音色与沉重混响，营造出内省而忧郁的梦泡氛围
Don't Stop Believing,Anthem Lights,hopeful;warm;nostalgic,acoustic;vocal_breath;string,,0.6,0.65,0.55,0.7,0.5,0.75,0.6,en,1,pop_rock,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_clear_light"""":0.7}""",slow_opening,0.85,Anthem Lights 的翻唱版本以温暖人声和原声吉他为主，传递希望与怀旧感，能量略高于原版但保持抒情基调
カンバセーション,岩崎宏美,warm;nostalgic;bittersweet,acoustic;string;vocal_breath;soft_synth,,0.4,0.5,0.45,0.7,0.35,0.7,0.6,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_cloudy_slow"""":0.7}""",slow_opening,0.85,岩崎宏美的温暖声线搭配弦乐与软合成器，营造怀旧而略带苦涩的抒情氛围
Recovery Mode,The Dream Syndicate,restless;unresolved;melancholic,electric_distant;reverb_heavy;cold_synth,,0.45,0.35,0.55,0.3,0.5,0.6,0.7,en,1,alternative_rock,"""{""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75,""""evening_city_walk"""":0.7}""",late_night_descent,0.85,电吉他遥远而混响厚重，人声带着不安与未解的情绪，适合深夜内省场景
Run My Mouth,Ra Ra Riot,restless;urban;hopeful,acoustic;soft_synth;vocal_breath,,0.55,0.6,0.5,0.5,0.6,0.7,0.5,en,1,indie_pop,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,轻快的独立流行，木吉他与合成器交织，人声充满活力与都市感
No Trace,Carla dal Forno,melancholic;restrained;lonely,cold_synth;reverb_heavy;minimal;vocal_breath,,0.25,0.2,0.3,0.25,0.15,0.4,0.7,en,1,darkwave,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""night_rain_humid"""":0.75}""",late_night_descent,0.85,冷调合成器与空旷混响，低沉人声营造出克制而孤独的暗夜氛围
Drowsy Melody,Bedtime Baby,dreamy;restrained;warm,ambient_pad;minimal;soft_synth,,0.15,0.3,0.2,0.6,0.1,0,0.35,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,轻柔的氛围铺底，低能量、温暖且克制，适合放松或专注场景
Be Your Girl (Cavalier Remix),Teedra Moses,warm;sensual;urban,soft_synth;vocal_breath;electric_distant,,0.55,0.5,0.55,0.6,0.5,0.75,0.5,en,1,r&b,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,温暖性感的人声搭配软合成器和都市感节奏，适合夜晚城市漫步
凡腦,路嘉欣,introspective;melancholic;restrained,piano;ambient_pad;minimal,,0.2,0.3,0.25,0.35,0.15,0.4,0.7,zh,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.85,钢琴与氛围铺垫，内省而克制的声线，适合深夜独处
Here's To Life,Glenn Frey,nostalgic;warm;bittersweet,acoustic;string;vocal_breath,,0.4,0.55,0.45,0.65,0.35,0.6,0.65,en,1,soft_rock,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""afternoon_warm_idle"""":0.7}""",slow_opening,0.85,Glenn Frey 温暖沙哑的嗓音与木吉他、弦乐交织，营造出怀旧而略带感伤的抒情氛围
Great Morning,Daveed,warm;hopeful;clear,acoustic;soft_synth;vocal_breath,,0.4,0.6,0.35,0.7,0.3,0.6,0.4,en,1,folk_pop,"""{""""morning_clear_light"""":0.9,""""morning_cloudy_slow"""":0.8,""""weekend_slow"""":0.75}""",slow_opening,0.85,温暖的木吉他与人声，明亮而充满希望的清晨氛围
Breathing,Oscar & The Wolf,dreamy;melancholic;restrained,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.35,0.4,0.45,0.5,0.3,0.6,0.65,en,1,dream_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",fade_into_inner_space,0.85,梦幻流行风格，软合成器与深远混响营造出克制而忧郁的呼吸感
Schuss im Schampus,OTTO,restless;urban;unresolved,electric_distant;cold_synth;reverb_heavy,,0.6,0.4,0.55,0.3,0.6,0.7,0.5,de,1,electronic,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.8,德语人声搭配冷调合成器与混响，营造都市夜晚的不安与疏离感
Bow & Arrow,Hugo Race Fatalists,restless;melancholic;urban,electric_distant;reverb_heavy;cold_synth,,0.45,0.35,0.5,0.3,0.4,0.6,0.7,en,1,post_punk,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,冷峻的电吉他与人声，带有后朋克的疏离与都市不安感
Dark Crystal Day,Excentrique Noiz,restrained;melancholic;unresolved,cold_synth;reverb_heavy;electric_distant,,0.25,0.2,0.3,0.2,0.15,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.85,冷调合成器与深远混响营造出克制而忧郁的氛围，能量低，适合深夜内省场景
stripe,Water,dreamy;misty;restrained,ambient_pad;soft_synth;minimal;reverb_heavy,,0.2,0.3,0.25,0.4,0.15,0,0.5,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,Water 的这首作品以柔和的氛围垫和软合成器为主，极简而深远，营造出梦幻朦胧的质感
나란놈,Jukjae,introspective;melancholic;warm,acoustic;vocal_breath;string,,0.35,0.45,0.4,0.6,0.3,0.7,0.65,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.85,Jukjae 温暖而内省的嗓音搭配木吉他与弦乐，营造出怀旧而克制的抒情氛围
Of Course,THE9-劉雨昕,urban;restless;hopeful,soft_synth;vocal_breath;electric_distant,,0.55,0.5,0.6,0.45,0.55,0.75,0.5,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,刘雨昕的都市感声线与软合成器编排，带来一种不安但充满希望的夜晚氛围
0:00:00,□□□,introspective;melancholic;restrained,piano;minimal;reverb_heavy,,0.15,0.25,0.2,0.3,0.1,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",afterglow_fading,0.85,极简钢琴与深远混响，营造出内省而克制的孤独氛围，能量极低
Theme of Laura,Akira Yamaoka,melancholic;restrained;unresolved,electric_distant;reverb_heavy;ambient_pad;cinematic,,0.25,0.2,0.4,0.3,0.15,0,0.8,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.9,寂静岭主题曲，空旷的电吉他+厚重混响，营造出压抑而悬疑的忧郁氛围
Myth,Beach House,dreamy;nostalgic;melancholic,soft_synth;reverb_heavy;vocal_breath;ambient_pad,,0.4,0.45,0.5,0.55,0.35,0.6,0.7,en,1,dream_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75}""",fade_into_inner_space,0.9,梦幻流行经典，软合成器与混响人声交织出怀旧而忧郁的声景
风月,黄龄,sensual;bittersweet;urban,vocal_breath;soft_synth;string;electric_distant,,0.45,0.5,0.55,0.5,0.4,0.75,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,黄龄慵懒妩媚的声线搭配电子合成器与弦乐，营造出都市夜晚的性感与苦涩交织的氛围
The Limp,Anat Fort Trio,introspective;restrained;melancholic,piano;acoustic;minimal,,0.25,0.35,0.3,0.4,0.2,0,0.7,instrumental,0,jazz,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,Anat Fort 的钢琴三重奏，内省而克制的爵士质感，旋律中带着淡淡的忧郁
"""Elgar: Variations on an Original Theme, Op. 36 """"""""Enigma"""""""": Variation IX. Nimrod""",Edward Elgar,introspective;melancholic;restrained,string;cinematic;minimal,,0.2,0.3,0.4,0.5,0.1,0,0.9,instrumental,0,classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.8}""",slow_opening,0.95,埃尔加《谜语变奏曲》第九变奏，弦乐缓慢铺展，庄严而内省，情感厚重
橄欖樹,齊豫,nostalgic;melancholic;dreamy,acoustic;string;vocal_breath;cinematic,,0.3,0.4,0.35,0.55,0.2,0.7,0.65,zh,1,folk,"""{""""morning_cloudy_slow"""":0.85,""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75}""",slow_opening,0.9,齊豫空靈悠遠的聲線搭配木吉他與弦樂，營造出懷舊、憂鬱而夢幻的民謠氛圍
"""No Walls, No Air""",Gum Takes Tooth,restless;unresolved;melancholic,electric_distant;reverb_heavy;cold_synth;grainy,,0.65,0.35,0.7,0.3,0.6,0.4,0.75,en,1,experimental_rock,"""{""""deep_night_introspective"""":0.55,""""night_rain_humid"""":0.5,""""work_focus_low_vocal"""":0.45}""",late_night_descent,0.8,粗糙失真的电子音色与不安定的人声交织，营造出压抑而悬疑的氛围
Ennerdale,John Turville,introspective;restrained;melancholic,piano;cinematic;minimal,,0.15,0.3,0.2,0.35,0.1,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,钢琴独奏，缓慢而内省，带有克制与忧郁的质感，适合安静专注或深夜反思场景
SWTRWTHR,Alex Young,dreamy;misty;restrained,ambient_pad;soft_synth;reverb_heavy;minimal,,0.25,0.35,0.3,0.45,0.2,0,0.5,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,梦幻氛围电子，软合成器与深远混响营造出朦胧而克制的声景
VA5641 - Mixed,Kölsch,restless;urban;unresolved,cold_synth;electric_distant;reverb_heavy,,0.65,0.4,0.6,0.3,0.7,0,0.5,instrumental,0,techno,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,冷调合成器与深远混响驱动的 techno 曲目，节奏感强但情绪悬而未决，适合都市夜晚场景
Tuesday,Bella Boo,dreamy;urban;clear,soft_synth;ambient_pad;lofi_dust;electric_distant,,0.4,0.5,0.4,0.55,0.4,0,0.45,instrumental,0,lo_fi,"""{""""work_focus_low_vocal"""":0.85,""""evening_city_walk"""":0.8,""""morning_cloudy_slow"""":0.75}""",city_to_inner_room,0.85,梦幻的 lo-fi 氛围，软合成器与轻度失真纹理营造出都市感的清晰与温暖
VI,Nkisi,restless;urban;unresolved,cold_synth;electric_distant;minimal;reverb_heavy,,0.6,0.35,0.7,0.2,0.65,0,0.6,instrumental,0,electronic,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,冷调合成器与稀疏节奏，营造都市夜晚的不安与悬而未决感
Papa Nine Zero Delta United,Cabaret Voltaire,restless;urban;detached,cold_synth;electric_distant;reverb_heavy;field_recording,,0.6,0.35,0.7,0.3,0.6,0.3,0.5,en,1,industrial,"""{""""evening_city_walk"""":0.7,""""deep_night_introspective"""":0.65,""""work_focus_low_vocal"""":0.55}""",city_to_inner_room,0.85,冷调合成器与工业感声景，疏离的都市氛围，人声低沉模糊
1000の言葉,松枝賀子,melancholic;nostalgic;bittersweet,piano;string;vocal_breath;cinematic,,0.4,0.45,0.5,0.55,0.3,0.7,0.75,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,钢琴与弦乐交织的抒情曲，人声充满怀旧与哀愁，情感深沉但不过度
Smoke Gets in Your Eyes,The Platters,nostalgic;melancholic;warm,vocal_breath;string;jazz_brush,,0.35,0.5,0.4,0.7,0.3,0.8,0.75,en,1,doo_wop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,经典 doo-wop 情歌，温暖怀旧的男声与弦乐编排，情感深沉而克制
命運,家家,melancholic;bittersweet;restrained,piano;string;vocal_breath,,0.4,0.4,0.5,0.5,0.3,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.85,家家深情的嗓音配合钢琴与弦乐，营造出克制而苦涩的怀旧氛围，能量中等偏低
山水,关淑怡,misty;dreamy;nostalgic,ambient_pad;reverb_heavy;vocal_breath;string,,0.35,0.4,0.4,0.5,0.25,0.6,0.65,zh,1,art_pop,"""{""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75,""""deep_night_introspective"""":0.7}""",rain_on_glass,0.85,关淑怡空灵缥缈的声线搭配氛围铺底与弦乐，营造出山水画般的朦胧与怀旧感
171101 (Instrumental),Chace,introspective;melancholic;restrained,piano;minimal;reverb_heavy,,0.2,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",slow_opening,0.9,极简钢琴独奏，缓慢而空旷的混响，内省且克制的情感
Arcularius - Burke,Dommengang,restless;urban;melancholic,electric_distant;reverb_heavy;grainy,,0.6,0.4,0.55,0.35,0.5,0.3,0.65,en,1,psychedelic_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,失真电吉他与深远混响营造出都市夜晚的躁动与忧郁，人声低沉模糊
Opus 44,Dustin O'Halloran,introspective;melancholic;restrained,piano;minimal;cinematic,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.9,极简钢琴独奏，缓慢而内省，充满静谧的忧伤与留白
雨爱,杨丞琳,nostalgic;melancholic;bittersweet,piano;string;vocal_breath;reverb_heavy,,0.4,0.45,0.5,0.55,0.35,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.85,""""deep_night_introspective"""":0.7}""",rain_on_glass,0.85,钢琴与弦乐铺底，杨丞琳的声线带着怀旧与淡淡的忧伤，适合雨夜聆听
Come,Jain,warm;dreamy;hopeful,soft_synth;acoustic;vocal_breath,,0.45,0.6,0.4,0.65,0.5,0.7,0.5,en,1,art_pop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",slow_opening,0.85,Jain 的温暖声线搭配柔和合成器和木吉他，营造出梦幻而充满希望的轻快氛围
Johann Sebastian Bach: Goldberg Variations,J.S. Bach: Variations Goldberg,introspective;restrained;clear,piano;minimal;cinematic,,0.25,0.5,0.3,0.4,0.3,0,0.6,instrumental,0,baroque,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""morning_clear_light"""":0.75}""",slow_opening,0.9,巴洛克键盘作品，结构清晰而内省，钢琴独奏带来克制与沉思的质感
misty rain(烟雨),Hea2t,misty;melancholic;introspective,ambient_pad;field_recording;piano;reverb_heavy,,0.2,0.3,0.35,0.4,0.15,0,0.7,instrumental,0,ambient,"""{""""night_rain_humid"""":0.9,""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8}""",rain_on_glass,0.9,烟雨般的氛围声景，钢琴与田野录音交织，朦胧而内省
我是如此愛你 - 獨唱版,侯湘婷,nostalgic;warm;bittersweet,acoustic;vocal_breath;string,,0.35,0.45,0.4,0.6,0.3,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,侯湘婷温柔声线搭配木吉他与弦乐，怀旧而温暖的抒情曲，略带苦涩
DX7,Dabeull,warm;nostalgic;urban,soft_synth;cold_synth;electric_distant,,0.45,0.5,0.5,0.6,0.5,0,0.45,instrumental,0,synthwave,"""{""""evening_city_walk"""":0.85,""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75}""",city_to_inner_room,0.85,复古合成器音色，温暖而怀旧的都市氛围，适合夜晚漫步或专注工作
Echoes,Chandeen,dreamy;melancholic;nostalgic,ambient_pad;soft_synth;vocal_breath;reverb_heavy,,0.25,0.35,0.3,0.45,0.2,0.4,0.7,en,1,dream_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.75}""",fade_into_inner_space,0.85,梦幻流行风格，空灵人声与氛围合成器交织，营造出迷离而怀旧的夜晚氛围
心酸的浪漫 - Live,那英,melancholic;bittersweet;nostalgic,piano;string;vocal_breath;acoustic,,0.4,0.45,0.5,0.55,0.3,0.75,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.85,那英充满张力的现场演绎，钢琴与弦乐交织出心酸而怀旧的抒情氛围
Put Me Down,Aquilo,melancholic;restrained;bittersweet,piano;reverb_heavy;vocal_breath;ambient_pad,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,indie_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.9,Aquilo 的忧郁人声与钢琴、混响交织，克制而苦涩，适合深夜内省
宝贝,安溥,warm;nostalgic;hopeful,acoustic;vocal_breath;string,,0.35,0.55,0.4,0.7,0.3,0.65,0.55,zh,1,singer_songwriter,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,安溥温柔的木吉他弹唱，温暖怀旧，像午后阳光下的轻声呢喃
첫 사랑니 (Rum Pum Pum Pum),f(x),urban;restless;bittersweet,soft_synth;electric_distant;vocal_breath,,0.6,0.55,0.6,0.5,0.6,0.75,0.5,ko,1,k_pop,"""{""""evening_city_walk"""":0.7,""""user_requested_explore"""":0.65,""""night_clear_lonely"""":0.6}""",city_to_inner_room,0.85,f(x) 的电子流行曲风，合成器与节奏感营造出都市的躁动与怀旧，人声突出但情感略带苦涩
Copacabana,T-SQUARE,restless;urban;hopeful,electric_distant;soft_synth;jazz_brush,,0.65,0.7,0.6,0.55,0.7,0,0.4,instrumental,0,jazz_fusion,"""{""""evening_city_walk"""":0.85,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,T-SQUARE 标志性的融合爵士，电声乐器与轻快节奏营造出都市律动感
Kiss Kiss Kiss,BENI,sensual;warm;urban,soft_synth;vocal_breath;electric_distant,,0.6,0.55,0.55,0.6,0.6,0.75,0.5,en,1,r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,BENI 的 R&B 曲风，性感温暖的声线与都市感合成器，营造出夜晚的亲密氛围
Escape from Lando,J Majik,restless;urban;melancholic,electric_distant;cold_synth;reverb_heavy,,0.6,0.4,0.7,0.3,0.7,0,0.6,instrumental,0,drum_and_bass,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""night_clear_lonely"""":0.65}""",city_to_inner_room,0.85,J Majik 的鼓打贝斯作品，急促的节奏与冷调合成器营造出都市夜晚的躁动与疏离感
玉簪记·琴挑·懒画眉,新乐府,introspective;restrained;dreamy,piano;ambient_pad;cinematic;minimal,,0.2,0.35,0.25,0.4,0.1,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,昆曲元素与现代氛围融合，钢琴与铺底音色营造出内敛、梦幻的静谧感
Closer - Tokyo Remix,The Chainsmokers,urban;restless;nostalgic,soft_synth;electric_distant;reverb_heavy,,0.6,0.5,0.55,0.45,0.6,0.7,0.5,en,1,electropop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,Tokyo Remix 版本以合成器与混响营造都市夜晚的怀旧与不安，能量中等偏上，适合城市漫步场景
ATAXIA_C2,Rian Treanor,restless;unresolved;urban,cold_synth;electric_distant;minimal,,0.65,0.55,0.6,0.3,0.7,0,0.5,instrumental,0,electronic,"""{""""evening_city_walk"""":0.75,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,冷调电子，不规则的节奏与合成器纹理，充满都市的不安与未解决感
Clap Your Hands (Addal Edit),Addal / Whilk & Misky,dreamy;urban;hopeful,soft_synth;reverb_heavy;electric_distant;vocal_breath,,0.45,0.5,0.5,0.55,0.5,0.6,0.5,en,1,indie_electronic,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,梦幻合成器与深远混响营造都市夜晚的朦胧感，人声轻柔带有希望气息
被遗忘的时光,蔡琴,nostalgic;melancholic;warm,vocal_breath;string;piano;acoustic,,0.25,0.4,0.35,0.7,0.2,0.85,0.75,zh,1,mandopop,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.75}""",afterglow_fading,0.9,蔡琴低沉温暖的声线搭配弦乐与钢琴，营造出怀旧而略带忧伤的静谧氛围
Angels,The xx,dreamy;introspective;restrained,soft_synth;minimal;reverb_heavy;vocal_breath,,0.3,0.4,0.35,0.5,0.25,0.6,0.65,en,1,indie_pop,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.9,The xx 标志性的极简合成器与轻柔人声，营造出梦幻而内敛的夜晚氛围
Good Morning Tokyo,Sendecki & Spiegel,warm;clear;hopeful,piano;acoustic;field_recording,,0.3,0.6,0.3,0.7,0.25,0,0.4,instrumental,0,jazz,"""{""""morning_clear_light"""":0.85,""""morning_cloudy_slow"""":0.8,""""afternoon_warm_idle"""":0.7}""",soft_focus_work,0.85,明亮的钢琴与木吉他交织，伴随环境录音，营造出清晨东京的温暖与希望感
Involuntary Prophet,The Shanghai Restoration Project,urban;nostalgic;restless,soft_synth;electric_distant;reverb_heavy;lofi_dust,,0.4,0.45,0.5,0.4,0.35,0,0.6,instrumental,0,electronic,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.75}""",city_to_inner_room,0.85,上海复兴计划标志性的电子音色，融合都市怀旧与不安的律动，适合夜晚城市漫步
Marco Polo,Missa Johnouchi & the Li-Hua Ensemble,nostalgic;warm;clear,string;acoustic;cinematic,,0.35,0.55,0.4,0.6,0.3,0,0.5,instrumental,0,world,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",soft_focus_work,0.85,东方弦乐与民乐合奏，温暖清晰，带有怀旧与宁静的旅行感
Piano Song,Meiko,warm;nostalgic;hopeful,piano;vocal_breath;acoustic,,0.35,0.5,0.4,0.6,0.3,0.6,0.55,en,1,indie_pop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,钢琴主导的独立流行，温暖的人声与怀旧旋律营造出柔和希望的氛围
One more time,ジャズで聴く山崎将義作品集,warm;nostalgic;bittersweet,jazz_brush;acoustic;string;piano,,0.35,0.5,0.4,0.7,0.3,0,0.6,instrumental,0,jazz,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.85,""""evening_city_walk"""":0.75}""",soft_focus_work,0.85,爵士改编版，温暖的钢琴与弦乐交织，怀旧而略带感伤
Wake Up!,Bethany Curve,dreamy;melancholic;restrained,ambient_pad;reverb_heavy;electric_distant;vocal_breath,,0.25,0.3,0.35,0.4,0.2,0.4,0.7,en,1,dream_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,梦幻流行风格，厚重混响与遥远电吉他营造出朦胧、内省的氛围，人声如呼吸般轻柔
Empire,Hejira,restrained;melancholic;unresolved,piano;string;reverb_heavy;minimal,,0.25,0.3,0.35,0.4,0.2,0,0.75,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.85,钢琴与弦乐交织，混响厚重，营造出克制而忧郁的古典氛围
我可以忘记你 (Live),张碧晨,melancholic;bittersweet;restrained,piano;vocal_breath;string;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.75,0.8,zh,1,mandopop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.75}""",slow_opening,0.85,张碧晨现场演绎的抒情歌曲，钢琴与弦乐铺垫，人声充满克制与苦涩的怀旧感
Maria,HWASA,sensual;urban;restless,soft_synth;vocal_breath;electric_distant,,0.6,0.55,0.6,0.5,0.65,0.85,0.5,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,华莎的性感声线与都市感编曲，合成器与人声交织出不安而迷人的夜晚氛围
O Ephraim,Brad Mehldau,introspective;melancholic;restrained,piano;cinematic;minimal,,0.2,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.8}""",slow_opening,0.9,Brad Mehldau 的钢琴独奏，内省而克制，缓慢的旋律线条带有淡淡的忧郁
Take Me Out,Franz Ferdinand,restless;urban;unresolved,electric_distant;cold_synth;reverb_heavy,,0.7,0.6,0.7,0.3,0.8,0.6,0.5,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.7,""""night_clear_lonely"""":0.6}""",city_to_inner_room,0.85,急促的吉他节奏与冷调合成器，充满都市不安与躁动能量
